rectype,month,day,year,eventno,time,lat,long,heading,alt,legtype,legstage,legno,visiblty,glarel,glarer,beaufort,cloud,wx,sightno,strip,speccode,number,numcalf,anhead,photos,idrel,confidnc,behav1,behav2,behav3,behav4,behav5,behav6,behav7,behav8,behav9,behav10,behav11,behav12,behav13,behav14,behav15,psightings,ssightings,pnum,snum,legflag,view,refno,stratum,utc,radalt,gpsspeed,setalt,setvel,lensfl,ggf,int,gpsq,gpssats,roll,pitch,yaw,maghead,notes,edits,glarev,ph_qual
X,5,20,2022,3781,151911,41.0787,-69.9833,0,333, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,53,85,,,,F,3781,,,,100.8,1000,100,85,5,5,3,9,,,,,,, ,
X,5,20,2022,3782,151916,41.0812,-69.9833,359,332, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,53,85,,,,F,3782,,,,101.1,1000,100,85,5,5,3,9,,,,,,, ,
X,5,20,2022,3783,151921,41.0834,-69.9833,359,332, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,53,85,,,,F,3783,,,,101.2,1000,100,85,5,5,3,9,,,,,,, ,
X,5,20,2022,3784,151926,41.0859,-69.9833,359,332, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,53,85,,,,F,3784,,,,101.1,1000,100,85,5,5,3,9,,,,,,, ,
X,5,20,2022,3785,151931,41.0882,-69.9833,359,332, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,53,85,,,,F,3785,,,,101.4,1000,100,85,5,5,3,9,,,,,,, ,
X,5,20,2022,3786,151936,41.0907,-69.9833,0,332, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,53,85,,,,F,3786,,,,102.6,1000,100,85,5,5,3,9,,,,,,, ,
X,5,20,2022,3787,151941,41.093,-69.9833,0,329, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,53,85,,,,F,3787,,,,103.1,1000,100,85,5,5,3,9,,,,,,, ,
Z,5,20,2022,3788,151941,41.093,-69.9833,0,329, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,53,85,,,,F,3788,,,,103.1,1000,100,85,5,5,3,9,,,,,,, ,
X,5,20,2022,3789,151946,41.0951,-69.9833,0,330, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,53,85,,,,F,3789,,,,103.4,1000,100,85,5,5,3,10,,,,,,, ,
X,5,20,2022,3790,151951,41.0979,-69.9833,359,329, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,53,85,,,,F,3790,,,,103.1,1000,100,85,5,5,3,9,,,,,,, ,
Z,5,20,2022,3791,151954,41.0991,-69.9833,0,328, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,53,85,,,,F,3791,,,,103,1000,100,85,5,5,3,9,,,,,,, ,
X,5,20,2022,3792,151956,41.1003,-69.9833,359,327, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,53,85,,,,F,3792,,,,102.3,1000,100,85,5,5,3,9,,,,,,, ,
X,5,20,2022,3793,152001,41.1027,-69.9832,0,325, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,53,85,,,,F,3793,,,,103.7,1000,100,85,5,5,3,9,,,,,,, ,
X,5,20,2022,3794,152006,41.1051,-69.9832,1,325, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,53,85,,,,F,3794,,,,103.4,1000,100,85,5,5,3,10,,,,,,, ,
X,5,20,2022,3795,152011,41.1075,-69.9831,0,328, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,53,85,,,,F,3795,,,,102.2,1000,100,85,5,5,3,9,,,,,,, ,
X,5,20,2022,3796,152016,41.1095,-69.9831,359,327, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,53,85,,,,F,3796,,,,102.6,1000,100,85,5,5,3,9,,,,,,, ,
X,5,20,2022,3797,152021,41.1121,-69.9832,359,327, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,53,85,,,,F,3797,,,,102.5,1000,100,85,5,5,3,10,,,,,,, ,
X,5,20,2022,3798,152026,41.1145,-69.9833,357,325, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,53,85,,,,F,3798,,,,102.4,1000,100,85,5,5,3,9,,,,,,, ,
X,5,20,2022,3799,152031,41.1168,-69.9834,358,326, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,53,85,,,,F,3799,,,,102.7,1000,100,85,5,5,3,10,,,,,,, ,
X,5,20,2022,3800,152036,41.1192,-69.9834,0,328, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,53,85,,,,F,3800,,,,102.3,1000,100,85,5,5,3,9,,,,,,, ,
X,5,20,2022,3801,152041,41.1216,-69.9833,0,329, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,53,85,,,,F,3801,,,,101.7,1000,100,85,5,5,3,10,,,,,,, ,
X,5,20,2022,3802,152046,41.1238,-69.9833,1,328, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,53,85,,,,F,3802,,,,101.6,1000,100,85,5,5,3,9,,,,,,, ,
Z,5,20,2022,3803,152048,41.1248,-69.9833,0,328, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,53,85,,,,F,3803,,,,101.3,1000,100,85,5,5,3,9,,,,,,, ,
X,5,20,2022,3804,152051,41.1264,-69.9832,0,326, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,53,85,,,,F,3804,,,,101.8,1000,100,85,5,5,3,9,,,,,,, ,
X,5,20,2022,3805,152056,41.1288,-69.9832,0,324, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,53,85,,,,F,3805,,,,102.6,1000,100,85,5,5,3,9,,,,,,, ,
X,5,20,2022,3806,152101,41.1312,-69.9832,0,324, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,53,85,,,,F,3806,,,,102.5,1000,100,85,5,5,3,9,,,,,,, ,
X,5,20,2022,3807,152106,41.1335,-69.9831,1,324, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,53,85,,,,F,3807,,,,101.7,1000,100,85,5,5,3,9,,,,,,, ,
X,5,20,2022,3808,152111,41.1359,-69.983,3,323, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,53,85,,,,F,3808,,,,102.7,1000,100,85,5,5,3,9,,,,,,, ,
X,5,20,2022,3809,152116,41.1379,-69.9829,2,324, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,53,85,,,,F,3809,,,,101.1,1000,100,85,5,5,3,9,,,,,,, ,
X,5,20,2022,3810,152121,41.1404,-69.9828,1,324, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,53,85,,,,F,3810,,,,100.6,1000,100,85,5,5,3,9,,,,,,, ,
X,5,20,2022,3811,152126,41.1425,-69.9827,0,323, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,53,85,,,,F,3811,,,,101.4,1000,100,85,5,5,3,9,,,,,,, ,
X,5,20,2022,3812,152131,41.1451,-69.9827,359,321, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,53,85,,,,F,3812,,,,101.6,1000,100,85,5,5,3,10,,,,,,, ,
X,5,20,2022,3813,152136,41.1476,-69.9827,359,322, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,53,85,,,,F,3813,,,,101.5,1000,100,85,5,5,3,10,,,,,,, ,
Z,5,20,2022,3814,152138,41.1481,-69.9828,359,323, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,53,85,,,,F,3814,,,,101.8,1000,100,85,5,5,3,9,,,,,,, ,
X,5,20,2022,3815,152141,41.15,-69.9828,0,322, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,53,85,,,,F,3815,,,,102.3,1000,100,85,5,5,3,9,,,,,,, ,
X,5,20,2022,3816,152146,41.1518,-69.9827,0,322, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,53,85,,,,F,3816,,,,101.4,1000,100,85,5,5,3,10,,,,,,, ,
X,5,20,2022,3817,152151,41.1545,-69.9827,359,326, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,53,85,,,,F,3817,,,,100.6,1000,100,85,5,5,3,9,,,,,,, ,
X,5,20,2022,3818,152156,41.1569,-69.9827,359,326, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,53,85,,,,F,3818,,,,101,1000,100,85,5,5,3,9,,,,,,, ,
X,5,20,2022,3819,152201,41.1592,-69.9828,358,325, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,53,85,,,,F,3819,,,,101.1,1000,100,85,5,5,3,9,,,,,,, ,
X,5,20,2022,3820,152206,41.1615,-69.9829,359,324, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,53,85,,,,F,3820,,,,101.4,1000,100,85,5,5,3,10,,,,,,, ,
X,5,20,2022,3821,152211,41.164,-69.9829,0,324, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,53,85,,,,F,3821,,,,100.9,1000,100,85,5,5,3,9,,,,,,, ,
X,5,20,2022,3822,152216,41.1664,-69.9828,1,328, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,53,85,,,,T,3822,,,,99.7,1000,100,85,5,5,3,10,,,,,,, ,
S,5,20,2022,3823,152220,41.1676,-69.9827,0,329, , ,,, , , ,, ,139,,,,,, , ,,,,,,,,,,,,,,,,,53,86,,,,T,3823,,,,98.6,1000,100,85,5,5,3,9,,,,,,, ,
X,5,20,2022,3824,152221,41.1681,-69.9827,0,329, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,53,86,,,,T,3824,,,,98.7,1000,100,85,5,5,3,9,,,,,,, ,
X,5,20,2022,3825,152221,41.1686,-69.9827,359,329, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,53,86,,,,F,3825,,,,98.8,1000,100,85,5,5,3,9,,,,,,, ,
X,5,20,2022,3826,152226,41.1709,-69.9825,11,326, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,53,86,,,,F,3826,,,,100.2,1000,100,85,5,5,3,9,,,,,,, ,
X,5,20,2022,3827,152231,41.1728,-69.9815,34,327, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,53,86,,,,F,3827,,,,99.8,1000,100,85,5,5,3,10,,,,,,, ,
X,5,20,2022,3828,152236,41.1744,-69.9791,62,325, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,53,86,,,,F,3828,,,,99.1,1000,100,85,5,5,3,9,,,,,,, ,
X,5,20,2022,3829,152241,41.1749,-69.9762,89,319, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,53,86,,,,F,3829,,,,95.7,1000,100,85,5,5,3,10,,,,,,, ,
X,5,20,2022,3830,152246,41.1744,-69.9733,112,322, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,53,86,,,,F,3830,,,,90,1000,100,85,5,5,3,10,,,,,,, ,
Z,5,20,2022,3831,152248,41.1741,-69.9726,116,326, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,53,86,,,,F,3831,,,,88.4,1000,100,85,5,5,3,9,,,,,,, ,
X,5,20,2022,3832,152251,41.1734,-69.9709,121,328, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,53,86,,,,T,3832,,,,88.1,1000,100,85,5,5,3,10,,,,,,, ,
S,5,20,2022,3833,152251,41.1734,-69.9709,121,328, , ,,, , , ,, ,140,,,,,, , ,,,,,,,,,,,,,,,,,53,87,,,,T,3833,,,,88.1,1000,100,85,5,5,3,10,,,,,,, ,
X,5,20,2022,3834,152252,41.1733,-69.9707,121,328, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,53,87,,,,T,3834,,,,88.4,1000,100,85,5,5,3,10,,,,,,, ,
X,5,20,2022,3835,152256,41.1724,-69.9685,119,323, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,53,87,,,,F,3835,,,,93.1,1000,100,85,5,5,3,10,,,,,,, ,
X,5,20,2022,3836,152301,41.1713,-69.9661,121,321, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,53,87,,,,F,3836,,,,95.9,1000,100,85,5,5,3,10,,,,,,, ,
X,5,20,2022,3837,152306,41.17,-69.9636,125,327, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,53,87,,,,F,3837,,,,95.3,1000,100,85,5,5,3,10,,,,,,, ,
Z,5,20,2022,3838,152309,41.1694,-69.9625,124,329, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,53,87,,,,F,3838,,,,95.8,1000,100,85,5,5,3,9,,,,,,, ,
X,5,20,2022,3839,152311,41.1688,-69.9613,123,329, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,53,87,,,,F,3839,,,,97.4,1000,100,85,5,5,3,10,,,,,,, ,
X,5,20,2022,3840,152316,41.1676,-69.9587,120,324, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,53,87,,,,F,3840,,,,101,1000,100,85,5,5,3,10,,,,,,, ,
X,5,20,2022,3841,152321,41.1664,-69.956,119,324, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,53,87,,,,F,3841,,,,102.6,1000,100,85,5,5,3,10,,,,,,, ,
X,5,20,2022,3842,152326,41.1652,-69.9531,118,329, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,53,87,,,,F,3842,,,,103.1,1000,100,85,5,5,3,10,,,,,,, ,
X,5,20,2022,3843,152331,41.1641,-69.9503,117,330, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,53,87,,,,F,3843,,,,104.2,1000,100,85,5,5,3,10,,,,,,, ,
X,5,20,2022,3844,152336,41.163,-69.9474,116,332, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,53,87,,,,F,3844,,,,104.8,1000,100,85,5,5,3,10,,,,,,, ,
X,5,20,2022,3845,152341,41.162,-69.9447,115,334, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,53,87,,,,F,3845,,,,105.5,1000,100,85,5,5,3,10,,,,,,, ,
X,5,20,2022,3846,152346,41.1609,-69.9417,116,330, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,53,87,,,,F,3846,,,,107.2,1000,100,85,5,5,3,10,,,,,,, ,
X,5,20,2022,3847,152351,41.1597,-69.9389,121,328, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,53,87,,,,F,3847,,,,107.3,1000,100,85,5,5,3,10,,,,,,, ,
X,5,20,2022,3848,152356,41.1582,-69.9361,128,332, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,53,87,,,,F,3848,,,,105.5,1000,100,85,5,5,3,10,,,,,,, ,
Z,5,20,2022,3849,152358,41.1578,-69.9353,128,334, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,53,87,,,,F,3849,,,,105,1000,100,85,5,5,3,10,,,,,,, ,
X,5,20,2022,3850,152401,41.1567,-69.9336,129,340, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,53,87,,,,F,3850,,,,104,1000,100,85,5,5,3,10,,,,,,, ,
X,5,20,2022,3851,152406,41.1552,-69.9311,130,346, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,53,87,,,,F,3851,,,,102.9,1000,100,85,5,5,3,10,,,,,,, ,
X,5,20,2022,3852,152411,41.1542,-69.9296,130,344, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,53,87,,,,F,3852,,,,104.3,1000,100,85,5,5,3,10,,,,,,, ,
X,5,20,2022,3853,152416,41.1521,-69.9265,130,331, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,53,87,,,,F,3853,,,,108.8,1000,100,85,5,5,3,10,,,,,,, ,
X,5,20,2022,3854,152421,41.1504,-69.9238,130,325, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,53,87,,,,F,3854,,,,111,1000,100,85,5,5,3,10,,,,,,, ,
X,5,20,2022,3855,152426,41.1487,-69.9212,130,324, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,53,87,,,,F,3855,,,,111.2,1000,100,85,5,5,3,10,,,,,,, ,
X,5,20,2022,3856,152431,41.1471,-69.9186,129,327, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,53,87,,,,F,3856,,,,110.8,1000,100,85,5,5,3,10,,,,,,, ,
X,5,20,2022,3857,152436,41.1455,-69.9159,128,321, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,53,87,,,,F,3857,,,,112.5,1000,100,85,5,5,3,10,,,,,,, ,
X,5,20,2022,3858,152441,41.1438,-69.913,127,318, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,53,87,,,,F,3858,,,,112.8,1000,100,85,5,5,3,9,,,,,,, ,
X,5,20,2022,3859,152446,41.1422,-69.9103,129,317, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,53,87,,,,F,3859,,,,112.8,1000,100,85,5,5,3,9,,,,,,, ,
Z,5,20,2022,3860,152448,41.1415,-69.9093,130,317, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,53,87,,,,F,3860,,,,112.7,1000,100,85,5,5,3,10,,,,,,, ,
X,5,20,2022,3861,152451,41.1405,-69.9077,131,316, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,53,87,,,,F,3861,,,,112.3,1000,100,85,5,5,3,9,,,,,,, ,
X,5,20,2022,3862,152456,41.1388,-69.9051,131,316, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,53,87,,,,F,3862,,,,112.4,1000,100,85,5,5,3,10,,,,,,, ,
X,5,20,2022,3863,152501,41.137,-69.9025,130,316, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,53,87,,,,F,3863,,,,112.8,1000,100,85,5,5,3,10,,,,,,, ,
X,5,20,2022,3864,152506,41.1353,-69.8999,130,316, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,53,87,,,,F,3864,,,,113,1000,100,85,5,5,3,10,,,,,,, ,
X,5,20,2022,3865,152511,41.1336,-69.8973,130,315, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,53,87,,,,F,3865,,,,112.9,1000,100,85,5,5,3,10,,,,,,, ,
X,5,20,2022,3866,152516,41.1322,-69.895,131,316, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,53,87,,,,F,3866,,,,112.7,1000,100,85,5,5,3,9,,,,,,, ,
X,5,20,2022,3867,152521,41.1303,-69.8922,131,317, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,53,87,,,,F,3867,,,,112.1,1000,100,85,5,5,3,10,,,,,,, ,
X,5,20,2022,3868,152526,41.1286,-69.8896,131,317, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,53,87,,,,F,3868,,,,111.9,1000,100,85,5,5,3,10,,,,,,, ,
X,5,20,2022,3869,152531,41.1269,-69.8871,131,316, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,53,87,,,,F,3869,,,,112.1,1000,100,85,5,5,3,10,,,,,,, ,
X,5,20,2022,3870,152536,41.125,-69.8844,135,318, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,53,87,,,,F,3870,,,,110.5,1000,100,85,5,5,3,9,,,,,,, ,
Z,5,20,2022,3871,152538,41.1245,-69.8837,136,320, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,53,87,,,,F,3871,,,,109.4,1000,100,85,5,5,3,10,,,,,,, ,
X,5,20,2022,3872,152541,41.1232,-69.8822,138,327, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,53,87,,,,T,3872,,,,107.3,1000,100,85,5,5,3,10,,,,,,, ,
P,5,20,2022,3873,152546,41.1229,-69.8818,138,329, , ,,, , , ,, ,141,,,,,, , ,,,,,,,,,,,,,,,,,54,87,,,,T,3873,,,,107,1000,100,85,5,5,N,10,,,,,,, ,
X,5,20,2022,3874,152546,41.1217,-69.8806,139,331, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,54,87,,,,T,3874,,,,106.8,1000,100,85,5,5,3,10,,,,,,, ,
X,5,20,2022,3875,152551,41.1194,-69.8781,143,331, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,54,87,,,,F,3875,,,,106.5,1000,100,85,5,5,3,9,,,,,,, ,
X,5,20,2022,3876,152556,41.1174,-69.8762,144,331, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,54,87,,,,F,3876,,,,106.2,1000,100,85,5,5,3,10,,,,,,, ,
X,5,20,2022,3877,152601,41.1154,-69.8741,141,333, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,54,87,,,,F,3877,,,,106.8,1000,100,85,5,5,3,10,,,,,,, ,
X,5,20,2022,3878,152606,41.1135,-69.8721,141,333, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,54,87,,,,F,3878,,,,106.8,1000,100,85,5,5,3,9,,,,,,, ,
X,5,20,2022,3879,152611,41.112,-69.8705,140,331, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,54,87,,,,F,3879,,,,107.9,1000,100,85,5,5,3,9,,,,,,, ,
X,5,20,2022,3880,152616,41.1096,-69.8678,139,326, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,54,87,,,,F,3880,,,,109.4,1000,100,85,5,5,3,9,,,,,,, ,
X,5,20,2022,3881,152621,41.1077,-69.8658,140,324, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,54,87,,,,F,3881,,,,109.9,1000,100,85,5,5,3,9,,,,,,, ,
X,5,20,2022,3882,152626,41.1057,-69.8635,141,325, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,54,87,,,,F,3882,,,,109.4,1000,100,85,5,5,3,9,,,,,,, ,
Z,5,20,2022,3883,152628,41.1052,-69.863,141,325, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,54,87,,,,F,3883,,,,109.2,1000,100,85,5,5,3,9,,,,,,, ,
X,5,20,2022,3884,152631,41.1037,-69.8615,141,328, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,54,87,,,,F,3884,,,,108.2,1000,100,85,5,5,3,9,,,,,,, ,
X,5,20,2022,3885,152636,41.1017,-69.8594,142,332, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,54,87,,,,F,3885,,,,107,1000,100,85,5,5,3,9,,,,,,, ,
X,5,20,2022,3886,152641,41.0998,-69.8574,142,333, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,54,87,,,,F,3886,,,,107,1000,100,85,5,5,3,9,,,,,,, ,
X,5,20,2022,3887,152646,41.098,-69.8556,143,332, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,54,87,,,,F,3887,,,,107.6,1000,100,85,5,5,3,9,,,,,,, ,
X,5,20,2022,3888,152651,41.0959,-69.8536,145,331, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,54,87,,,,F,3888,,,,107.2,1000,100,85,5,5,3,9,,,,,,, ,
X,5,20,2022,3889,152656,41.0938,-69.8518,147,327, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,54,87,,,,F,3889,,,,107.6,1000,100,85,5,5,3,9,,,,,,, ,
X,5,20,2022,3890,152701,41.0916,-69.8502,155,323, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,54,87,,,,F,3890,,,,106.1,1000,100,85,5,5,3,8,,,,,,, ,
X,5,20,2022,3891,152706,41.0893,-69.8493,171,320, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,54,87,,,,T,3891,,,,103,1000,100,85,5,5,3,8,,,,,,, ,
S,5,20,2022,3892,152710,41.0879,-69.8492,180,319, , ,,, , , ,, ,142,,,,,, , ,,,,,,,,,,,,,,,,,54,88,,,,T,3892,,,,102.2,1000,100,85,5,5,3,9,,,,,,, ,
X,5,20,2022,3893,152711,41.0869,-69.8492,180,321, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,54,88,,,,T,3893,,,,101.8,1000,100,85,5,5,3,9,,,,,,, ,
X,5,20,2022,3894,152711,41.0869,-69.8492,180,321, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,54,88,,,,F,3894,,,,101.8,1000,100,85,5,5,3,9,,,,,,, ,
X,5,20,2022,3895,152716,41.0845,-69.8493,182,321, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,54,88,,,,F,3895,,,,101.4,1000,100,85,5,5,3,9,,,,,,, ,
X,5,20,2022,3896,152721,41.0823,-69.8494,180,318, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,54,88,,,,F,3896,,,,101.3,1000,100,85,5,5,3,8,,,,,,, ,
X,5,20,2022,3897,152726,41.0798,-69.8494,181,317, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,54,88,,,,F,3897,,,,101,1000,100,85,5,5,3,9,,,,,,, ,
X,5,20,2022,3898,152731,41.0776,-69.8495,180,315, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,54,88,,,,F,3898,,,,101.3,1000,100,85,5,5,3,9,,,,,,, ,
X,5,20,2022,3899,152736,41.075,-69.8495,181,312, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,54,88,,,,F,3899,,,,101.5,1000,100,85,5,5,3,9,,,,,,, ,
Z,5,20,2022,3900,152738,41.0745,-69.8495,181,313, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,54,88,,,,F,3900,,,,101,1000,100,85,5,5,3,9,,,,,,, ,
X,5,20,2022,3901,152741,41.0727,-69.8496,180,316, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,54,88,,,,F,3901,,,,99.8,1000,100,85,5,5,3,9,,,,,,, ,
X,5,20,2022,3902,152746,41.0704,-69.8496,180,318, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,54,88,,,,F,3902,,,,99.1,1000,100,85,5,5,3,9,,,,,,, ,
X,5,20,2022,3903,152751,41.0681,-69.8496,180,318, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,54,88,,,,F,3903,,,,98.9,1000,100,85,5,5,3,9,,,,,,, ,
X,5,20,2022,3904,152756,41.0658,-69.8496,180,316, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,54,88,,,,F,3904,,,,99,1000,100,85,5,5,3,9,,,,,,, ,
X,5,20,2022,3905,152801,41.0637,-69.8496,179,315, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,54,88,,,,F,3905,,,,99.9,1000,100,85,5,5,3,9,,,,,,, ,
